VGG16,AlexNet,Model-3,Transfer Learning (ResNet50)
0.49624931812286377,0.5787643194198608,0.7732542157173157,0.8051009178161621
0.49624931812286377,0.75,0.8061920404434204,0.7841653227806091
0.5037506818771362,0.7522504329681396,0.7996453642845154,0.7852563858032227
0.49624931812286377,0.6990588903427124,0.7794598937034607,0.7999863624572754
0.49624931812286377,0.6966039538383484,0.7036961317062378,0.7766639590263367
0.49624931812286377,0.6428669095039368,0.6492089629173279,0.73758864402771
0.49624931812286377,0.707105815410614,0.6936715841293335,0.7924849987030029
0.5037506818771362,0.5149345397949219,0.7562738656997681,0.7903710007667542
0.49624931812286377,0.7513638734817505,0.7214266061782837,0.8149890899658203
0.5037506818771362,0.8032596707344055,0.6125204563140869,0.768139660358429
0.49624931812286377,0.7412029504776001,0.6692580580711365,0.7808919548988342
0.49624931812286377,0.7108564972877502,0.7414075136184692,0.8083060383796692
0.49624931812286377,0.6717130541801453,0.765139102935791,0.801554799079895
0.49624931812286377,0.6267048716545105,0.7433169484138489,0.8104200959205627
0.49624931812286377,0.7339743375778198,0.7159711122512817,0.7659574747085571
0.5037506818771362,0.7582514882087708,0.5694898962974548,0.8010092973709106
0.49624931812286377,0.6355019211769104,0.7727768421173096,0.823104202747345
0.49624931812286377,0.7765275239944458,0.8008728623390198,0.8249454498291016
0.49624931812286377,0.7231996655464172,0.6871931552886963,0.8171712756156921
0.49624931812286377,0.7753000259399414,0.7295417189598083,0.8224904537200928
0.49624931812286377,0.7171986103057861,0.7710720300674438,0.8219448924064636
0.49624931812286377,0.6519367098808289,0.7219721674919128,0.822763204574585
0.5037506818771362,0.7528641819953918,0.6754637360572815,0.8225586414337158
0.49624931812286377,0.6505728363990784,0.6865794062614441,0.8202400207519531
0.49624931812286377,0.798417866230011,0.6937397718429565,0.820035457611084
0.5037506818771362,0.6755319237709045,0.737997829914093,0.8210583925247192
0.49624931812286377,0.7215630412101746,0.603655219078064,0.8207855820655823
0.49624931812286377,0.7737315893173218,0.6394571661949158,0.8252863883972168
0.49624931812286377,0.7934397459030151,0.76241135597229,0.8242635130882263
0.49624931812286377,0.7659574747085571,0.6929896473884583,0.8237179517745972
0.49624931812286377,0.6099972724914551,0.7568194270133972,0.8218767046928406
0.49624931812286377,0.7877113819122314,0.756137490272522,0.8196262717247009
0.49624931812286377,0.7333605885505676,0.6762138605117798,0.8183987736701965
0.49624931812286377,0.7311102151870728,0.7116066813468933,0.8218085169792175
0.49624931812286377,0.7334287762641907,0.6368657946586609,0.8217403292655945
0.49624931812286377,0.6358428597450256,0.5713993310928345,0.8212629556655884
0.49624931812286377,0.774413526058197,0.7000136375427246,0.8222858905792236
0.49624931812286377,0.7306328415870667,0.6297736167907715,0.8248090744018555
0.49624931812286377,0.7873704433441162,0.7216994166374207,0.8254910111427307
0.5037506818771362,0.6687806844711304,0.7063556909561157,0.8211265802383423
0.49624931812286377,0.8028505444526672,0.6544598937034607,0.823445200920105
0.49624931812286377,0.6802372932434082,0.6180441975593567,0.8209902048110962
0.49624931812286377,0.7943262457847595,0.5908346772193909,0.8209902048110962
0.49624931812286377,0.6908074021339417,0.7303600907325745,0.8209219574928284
0.49624931812286377,0.7652754783630371,0.7090152502059937,0.8212629556655884
0.49624931812286377,0.6881478428840637,0.789552628993988,0.8222177028656006
0.49624931812286377,0.7518412470817566,0.6159301400184631,0.8196262717247009
0.49624931812286377,0.7924168109893799,0.7671167254447937,0.8218767046928406
0.49624931812286377,0.7604337334632874,0.6723268032073975,0.8226268291473389
0.49624931812286377,0.7594107985496521,0.7900300025939941,0.822763204574585
0.49624931812286377,0.701582133769989,0.6244544386863708,0.8218085169792175
0.49624931812286377,0.7765957713127136,0.5872204303741455,0.8244680762290955
0.5037506818771362,0.7042416930198669,0.6609383821487427,0.8216039538383484
0.49624931812286377,0.7990316152572632,0.6327741146087646,0.823445200920105
0.49624931812286377,0.7638434171676636,0.7285870313644409,0.820376455783844
0.49624931812286377,0.6533005833625793,0.6001772880554199,0.825831949710846
0.5037506818771362,0.6682351231575012,0.6519367098808289,0.8217403292655945
0.49624931812286377,0.7584561109542847,0.6688488721847534,0.8196262717247009
0.49624931812286377,0.7712084054946899,0.7118112444877625,0.8210583925247192
0.49624931812286377,0.7021276354789734,0.6828969120979309,0.8218085169792175
0.49624931812286377,0.7497954368591309,0.7439306974411011,0.8188761472702026
0.49624931812286377,0.7703900933265686,0.7360883951187134,0.8190125226974487
0.5037506818771362,0.677236795425415,0.7050600051879883,0.8194898962974548
0.49624931812286377,0.7686852216720581,0.7741407752037048,0.8209902048110962
0.5037506818771362,0.780210018157959,0.6079514622688293,0.8239225149154663
0.49624931812286377,0.7287915945053101,0.6060420274734497,0.8213993310928345
0.49624931812286377,0.7627522945404053,0.6983087658882141,0.822763204574585
0.49624931812286377,0.7769367098808289,0.7504091858863831,0.820376455783844
0.49624931812286377,0.8003955483436584,0.7337015867233276,0.8228996396064758
0.49624931812286377,0.697763204574585,0.6842607855796814,0.823172390460968
0.49624931812286377,0.7915984988212585,0.6576650142669678,0.8253546357154846
0.49624931812286377,0.7799372673034668,0.749931812286377,0.8224222660064697
0.49624931812286377,0.7513638734817505,0.5313011407852173,0.8247408866882324
0.49624931812286377,0.7337697744369507,0.7215630412101746,0.8226268291473389
0.49624931812286377,0.6976268291473389,0.719380795955658,0.8211265802383423
0.49624931812286377,0.8150572776794434,0.7680714726448059,0.8236497640609741
0.49624931812286377,0.8025095462799072,0.6685079336166382,0.8243317008018494
0.5037506818771362,0.7191762328147888,0.609929084777832,0.8246044516563416
0.49624931812286377,0.6912847757339478,0.7319967150688171,0.8221494555473328
0.49624931812286377,0.8009411096572876,0.7259274125099182,0.8246726393699646
0.49624931812286377,0.7656846642494202,0.7068330645561218,0.8233769536018372
0.49624931812286377,0.6496180891990662,0.6076104640960693,0.8223540782928467
0.49624931812286377,0.6893071532249451,0.6050190925598145,0.8225586414337158
0.49624931812286377,0.7609110474586487,0.6501636505126953,0.8240588903427124
0.49624931812286377,0.7024686336517334,0.6685761213302612,0.8237861394882202
0.49624931812286377,0.8043507933616638,0.7205401062965393,0.8219448924064636
0.49624931812286377,0.7590698599815369,0.7308374047279358,0.8240588903427124
0.49624931812286377,0.7796644568443298,0.7056737542152405,0.8238543272018433
0.49624931812286377,0.7944626212120056,0.6409574747085571,0.8224222660064697
0.49624931812286377,0.6865111589431763,0.582105815410614,0.8239907026290894
0.49624931812286377,0.6987179517745972,0.7686852216720581,0.823513388633728
0.49624931812286377,0.8057828545570374,0.7434533834457397,0.8242635130882263
0.5037506818771362,0.6449809074401855,0.6761456727981567,0.8237861394882202
0.49624931812286377,0.7420212626457214,0.6903300881385803,0.8229678273200989
0.49624931812286377,0.7748227119445801,0.8095335364341736,0.8243998885154724
0.49624931812286377,0.7480223774909973,0.7602291107177734,0.8230360150337219
0.49624931812286377,0.7800736427307129,0.7578423619270325,0.823104202747345
0.49624931812286377,0.7688215970993042,0.7680714726448059,0.8230360150337219
0.49624931812286377,0.7356110215187073,0.6901936531066895,0.8224904537200928
0.49624931812286377,0.7997817993164062,0.765139102935791,0.8229678273200989
0.49624931812286377,0.7678669095039368,0.6247954368591309,0.8226950168609619
0.49624931812286377,0.8033960461616516,0.6704855561256409,0.8241953253746033
0.49624931812286377,0.774345338344574,0.7707992196083069,0.8233769536018372
0.49624931812286377,0.7985543012619019,0.6926486492156982,0.823172390460968
0.49624931812286377,0.7862793207168579,0.7853246331214905,0.8240588903427124
0.49624931812286377,0.8056464791297913,0.6727359294891357,0.8230360150337219
0.49624931812286377,0.7967812418937683,0.7493180632591248,0.823172390460968
0.49624931812286377,0.7292007803916931,0.7954855561256409,0.8213311433792114
0.49624931812286377,0.7523868083953857,0.7039006948471069,0.8226950168609619
0.49624931812286377,0.7261320352554321,0.6971494555473328,0.8244680762290955
0.49624931812286377,0.7740725874900818,0.7151527404785156,0.8226268291473389
0.49624931812286377,0.7209492921829224,0.7946671843528748,0.8239225149154663
0.49624931812286377,0.7961674928665161,0.7384752035140991,0.8228314518928528
0.49624931812286377,0.7921440005302429,0.7257228493690491,0.8245362639427185
0.49624931812286377,0.7679350972175598,0.707105815410614,0.8230360150337219
0.49624931812286377,0.7262002229690552,0.6836470365524292,0.823104202747345
0.49624931812286377,0.7689579725265503,0.7921440005302429,0.8241953253746033
0.49624931812286377,0.7885297536849976,0.6912847757339478,0.823445200920105
0.49624931812286377,0.8091925978660583,0.771276593208313,0.8212629556655884
0.49624931812286377,0.7826650142669678,0.7935761213302612,0.8242635130882263
0.49624931812286377,0.7801418304443359,0.7175395488739014,0.8218767046928406
0.49624931812286377,0.8112384080886841,0.7523186206817627,0.8241953253746033
0.49624931812286377,0.7626159191131592,0.771276593208313,0.8225586414337158
0.49624931812286377,0.8059874773025513,0.7658892273902893,0.8244680762290955
0.5037506818771362,0.7511593103408813,0.7668439745903015,0.8239225149154663
0.49624931812286377,0.6936033964157104,0.7028095722198486,0.8232405781745911
0.49624931812286377,0.8025095462799072,0.7412029504776001,0.8248090744018555
0.49624931812286377,0.8006682991981506,0.7458401322364807,0.8238543272018433
0.5037506818771362,0.7930987477302551,0.7541598677635193,0.8233087658882141
0.5037506818771362,0.7927577495574951,0.7999863624572754,0.823172390460968
0.49624931812286377,0.8031232953071594,0.7815057039260864,0.8239907026290894
0.49624931812286377,0.7128341794013977,0.7916666865348816,0.8242635130882263
0.49624931812286377,0.8014184236526489,0.729064404964447,0.8230360150337219
0.49624931812286377,0.7585242986679077,0.7896208167076111,0.8242635130882263
0.49624931812286377,0.7993726134300232,0.7945308089256287,0.8243998885154724
0.49624931812286377,0.7683442234992981,0.7688215970993042,0.8233769536018372
0.49624931812286377,0.713243305683136,0.7750954627990723,0.8216039538383484
0.49624931812286377,0.6640753149986267,0.7091516852378845,0.8241953253746033
0.49624931812286377,0.7757092118263245,0.758933424949646,0.8233769536018372
0.49624931812286377,0.7566830515861511,0.731519341468811,0.8235815763473511
0.49624931812286377,0.8100109100341797,0.7969858050346375,0.8232405781745911
0.5037506818771362,0.7913938760757446,0.7392253279685974,0.8246726393699646
0.5037506818771362,0.8044871687889099,0.7939852476119995,0.823513388633728
0.5037506818771362,0.7954855561256409,0.8039416074752808,0.8241953253746033
0.49624931812286377,0.7975313663482666,0.7504091858863831,0.8239907026290894
0.49624931812286377,0.6974222660064697,0.8168303370475769,0.8237861394882202
0.49624931812286377,0.8098745346069336,0.7659574747085571,0.8226268291473389
0.49624931812286377,0.8081696629524231,0.807965099811554,0.8233087658882141
0.49624931812286377,0.7843016982078552,0.7253137230873108,0.8218767046928406
0.49624931812286377,0.7664347887039185,0.7767321467399597,0.8237179517745972
0.49624931812286377,0.8034642934799194,0.7862793207168579,0.8235815763473511
0.49624931812286377,0.7844380736351013,0.7523868083953857,0.8245362639427185
0.49624931812286377,0.802236795425415,0.8046917915344238,0.823104202747345
0.49624931812286377,0.7639116048812866,0.7629569172859192,0.8221494555473328
0.49624931812286377,0.8073513507843018,0.8023731708526611,0.8237179517745972
